long_decimal;lat_decimal
14,53337222;0,528805556
14,53337222;0,528805556
14,53337222;0,528805556
11,883;4,767969444
11,883;4,767969444
11,883;4,767969444
11,883;4,767969444
11,883;4,767969444
11,883;4,767969444
11,86527778;4,791944444
11,86527778;4,791944444
11,86527778;4,791944444
11,86527778;4,791944444
11,86527778;4,791944444
11,86527778;4,791944444
15,20386111;4,309111111
15,20386111;4,309111111
15,20386111;4,309111111
15,25922222;4,206361111
15,25922222;4,206361111
15,25922222;4,206361111
15,25922222;4,206361111
15,25922222;4,206361111
15,25922222;4,206361111
14,5599;1,662780556
14,5599;1,662780556
14,5599;1,662780556
11,86027778;4,738611111
11,86027778;4,738611111
11,86027778;4,738611111
11,86027778;4,738611111
11,86027778;4,738611111
11,86027778;4,738611111
13,34530556;3,687527778
13,34530556;3,687527778
13,34530556;3,687527778
11,84697222;4,798916667
11,84697222;4,798916667
11,84697222;4,798916667
11,84697222;4,798916667
11,84697222;4,798916667
11,84697222;4,798916667
11,85888889;4,762222222
11,85888889;4,762222222
11,85888889;4,762222222
11,85888889;4,762222222
11,85888889;4,762222222
11,85888889;4,762222222
15,2634;4,158030556
15,2634;4,158030556
15,2634;4,158030556
15,2634;4,158030556
15,2634;4,158030556
15,2634;4,158030556
14,1326;2,059361111
14,1326;2,059361111
14,1326;2,059361111
14,26469444;4,243833333
14,26469444;4,243833333
14,26469444;4,243833333
11,86561111;4,772805556
11,86561111;4,772805556
11,86561111;4,772805556
15,283;1,938638889
15,283;1,938638889
15,283;1,938638889
11,86388889;4,748444444
11,86388889;4,748444444
11,86388889;4,748444444
11,86388889;4,748444444
11,86388889;4,748444444
11,86388889;4,748444444
11,87738889;4,739411111
11,87738889;4,739411111
11,87738889;4,739411111
11,87738889;4,739411111
11,87738889;4,739411111
11,87738889;4,739411111
11,87222222;4,825833333
11,87222222;4,825833333
11,87222222;4,825833333
11,87222222;4,825833333
11,87222222;4,825833333
11,87222222;4,825833333
12,09786944;4,923311111
12,09786944;4,923311111
12,09786944;4,923311111
15,25080556;4,2805
15,25080556;4,2805
15,25080556;4,2805
15,25080556;4,2805
15,25080556;4,2805
15,25080556;4,2805
11,88830556;4,790666667
11,88830556;4,790666667
11,88830556;4,790666667
11,88830556;4,790666667
11,88830556;4,790666667
11,88830556;4,790666667
16,17104167;1,252969444
16,17104167;1,252969444
16,17104167;1,252969444
12,158275;4,543927778
12,158275;4,543927778
12,158275;4,543927778
16,30688889;1,389388889
16,30688889;1,389388889
16,30688889;1,389388889
13,8157;3,200361111
13,8157;3,200361111
13,8157;3,200361111
15,24422222;4,285611111
15,24422222;4,285611111
15,24422222;4,285611111
15,24422222;4,285611111
15,24422222;4,285611111
15,24422222;4,285611111
13,870375;3,771502778
13,870375;3,771502778
13,870375;3,771502778
11,89972222;4,823
11,89972222;4,823
11,89972222;4,823
11,89972222;4,823
11,89972222;4,823
11,89972222;4,823
14,5841;1,182530556
14,5841;1,182530556
14,5841;1,182530556
11,85016111;4,79275
11,85016111;4,79275
11,85016111;4,79275
11,85016111;4,79275
11,85016111;4,79275
11,85016111;4,79275
15,29523889;4,226986111
15,29523889;4,226986111
15,29523889;4,226986111
15,29523889;4,226986111
15,29523889;4,226986111
15,29523889;4,226986111
13,5471;3,095169444
13,5471;3,095169444
12,20063889;3,654361111
12,20063889;3,654361111
11,90861111;4,795277778
11,90861111;4,795277778
11,90861111;4,795277778
11,90861111;4,795277778
11,90861111;4,795277778
11,90861111;4,795277778
13,92438889;4,176944444
12,9007;3,141361111
12,9007;3,141361111
12,47325;3,727
12,47325;3,727
12,47325;3,727
15,02188889;2,448
15,02188889;2,448
15,02188889;2,448
15,30155;4,245880556
15,30155;4,245880556
15,30155;4,245880556
15,30155;4,245880556
15,30155;4,245880556
15,30155;4,245880556
15,23991389;4,289938889
15,23991389;4,289938889
15,23991389;4,289938889
15,23991389;4,289938889
15,23991389;4,289938889
15,23991389;4,289938889
13,82602778;2,857166667
13,82602778;2,857166667
13,82602778;2,857166667
15,25478611;4,270661111
15,25478611;4,270661111
15,25478611;4,270661111
15,27875;4,237055556
15,27875;4,237055556
15,27875;4,237055556
15,27875;4,237055556
15,27875;4,237055556
15,27875;4,237055556
15,26633333;0,069191667
15,26633333;0,069191667
15,26633333;0,069191667
11,86218889;4,789830556
11,86218889;4,789830556
11,86218889;4,789830556
11,86218889;4,789830556
11,86218889;4,789830556
11,86218889;4,789830556
15,27888889;4,220222222
15,27888889;4,220222222
15,27888889;4,220222222
15,27888889;4,220222222
15,27888889;4,220222222
14,5852;4,259669444
14,5852;4,259669444
14,5852;4,259669444
15,28347222;4,187583333
15,28347222;4,187583333
15,28347222;4,187583333
15,28347222;4,187583333
15,28347222;4,187583333
12,18111111;4,660277778
12,18111111;4,660277778
12,18111111;4,660277778
15,50022222;1,568444444
15,50022222;1,568444444
15,50022222;1,568444444
